respondent_id,h1n1_vaccine,seasonal_vaccine
45903,0.18,0.39
45904,0.03,0.26
45905,0.54,0.71
45906,0.71,0.9
45907,0.08,0.24
45908,0.32,0.34
45909,0.41,0.67
45910,0.16,0.19
45911,0.29,0.47
45912,0.36,0.88
45913,0.04,0.04
45914,0.04,0.17
45915,0.21,0.86
45916,0.47,0.56
45917,0.33,0.82
45918,0.2,0.18
45919,0.26,0.19
45920,0.6,0.65
45921,0.49,0.62
45922,0.22,0.45
45923,0.03,0.145
45924,0.23,0.85
45925,0.84,0.85
45926,0.04,0.14
45927,0.33,0.61
45928,0.98,0.98
45929,0.71,0.88
45930,0.13,0.67
45931,0.43,0.58
45932,0.01,0.27
45933,0.3,0.21
45934,0.24,0.56
45935,0.25,0.46
45936,0.25,0.64
45937,0.19,0.53
45938,0.15,0.62
45939,0.41,0.4
45940,0.06,0.83
45941,0.15,0.19
45942,0.09,0.31
45943,0.25,0.61
45944,0.01,0.08
45945,0.81,0.8
45946,0.17,0.43
45947,0.25,0.69
45948,0.5,0.96
45949,0.02,0.19
45950,0.68,0.58
45951,0.07,0.34
45952,0.24,0.77
45953,0.16,0.3
45954,0.31,0.7
45955,0.13,0.68
45956,0.39,0.72
45957,0.15,0.92
45958,0.79,0.84
45959,0.05,0.94
45960,0.24,0.78
45961,0.63,0.74
45962,0.18,0.66
45963,0.02,0.12
45964,0.29,0.58
45965,0.17,0.18
45966,0.23,0.06
45967,0.12,0.24
45968,0.32,0.61
45969,0.34,0.63
45970,0.36,0.83
45971,0.77,0.93
45972,0.06,0.65
45973,0.09,0.31
45974,0.23,0.38
45975,0.48,0.68
45976,0.11,0.12
45977,0.77,0.77
45978,0.1,0.13
45979,0.11,0.36
45980,0.53,0.52
45981,0.76,0.54
45982,0.43,0.78
45983,0.18,0.51
45984,0.12,0.45
45985,0.81,0.9
45986,0.8,0.97
45987,0.0,0.14
45988,0.1,0.68
45989,0.19,0.48
45990,0.03,0.15
45991,0.26,0.9
45992,0.01,0.09
45993,0.72,0.9
45994,0.1,0.7
45995,0.23,0.66
45996,0.41,0.13
45997,0.54,0.78
45998,0.81,0.96
45999,0.16,0.56
46000,0.41,0.38
46001,0.19,0.22
46002,0.17,0.18
46003,0.16,0.2
46004,0.12,0.63
46005,0.12,0.9
46006,0.07,0.91
46007,0.69,0.75
46008,0.2,0.12
46009,0.19,0.58
46010,0.34,0.31
46011,0.3,0.78
46012,0.56,0.63
46013,0.26,0.34
46014,0.19,0.24
46015,0.27,0.61
46016,0.05,0.97
46017,0.09,0.27
46018,0.62,0.78
46019,0.42,0.66
46020,0.11,0.1
46021,0.22,0.44
46022,0.39,0.49
46023,0.17,0.74
46024,0.17,0.49
46025,0.12,0.86
46026,0.29,0.44
46027,0.36,0.52
46028,0.08,0.33
46029,0.05,0.14
46030,0.58,0.48
46031,0.04,0.41
46032,0.66,0.45
46033,0.45,0.65
46034,0.12,0.72
46035,0.01,0.12
46036,0.32,0.22
46037,0.06,0.12
46038,0.14,0.25
46039,0.07,0.3
46040,0.19,0.73
46041,0.12,0.38
46042,0.0,0.04
46043,0.69,0.78
46044,0.46,0.57
46045,0.03,0.66
46046,0.09,0.43
46047,0.76,0.89
46048,0.33,0.28
46049,0.18,0.71
46050,0.53,0.8
46051,0.1,0.32
46052,0.68,0.97
46053,0.08,0.89
46054,0.88,0.99
46055,0.17,0.29
46056,0.54,0.73
46057,0.08,0.31
46058,0.07,0.42
46059,0.71,0.91
46060,0.1,0.61
46061,0.08,0.12
46062,0.27,0.49
46063,0.04,0.81
46064,0.16,0.14
46065,0.11,0.35
46066,0.03,1.0
46067,0.08,0.77
46068,0.51,0.78
46069,0.27,0.36
46070,0.26,0.21
46071,0.14,0.44
46072,0.47,0.64
46073,0.32,0.34
46074,0.2,0.83
46075,0.1,0.16
46076,0.11,0.2
46077,0.25,0.22
46078,0.21,0.15
46079,0.58,0.26
46080,0.2,0.3
46081,0.26,0.4
46082,0.12,0.28
46083,0.07,0.05
46084,0.29,0.52
46085,0.18,0.48
46086,0.4,0.92
46087,0.02,0.09
46088,0.17,0.32
46089,0.26,0.8
46090,0.01,0.07
46091,0.81,0.89
46092,0.37,0.92
46093,0.13,0.33
46094,0.07,0.11
46095,0.11,0.96
46096,0.13,0.48
46097,0.01,0.01
46098,0.17,0.39
46099,0.58,0.36
46100,0.65,0.52
46101,0.25,0.09
46102,0.21,0.4
46103,0.44,0.46
46104,0.23,0.78
46105,0.07,0.24
46106,0.06,0.82
46107,0.75,0.82
46108,0.14,0.34
46109,0.15,0.31
46110,0.03,0.21
46111,0.82,0.9
46112,0.21,0.49
46113,0.0,0.02
46114,0.09,0.97
46115,0.62,0.7
46116,0.03,0.08
46117,0.12,0.22
46118,0.03,0.91
46119,0.24,0.9
46120,0.21,0.59
46121,0.48,0.4
46122,0.12,0.18
46123,0.09,0.3
46124,0.12,0.46
46125,0.29,0.56
46126,0.22,0.91
46127,0.44,0.55
46128,0.6,0.85
46129,0.4,0.49
46130,0.15,0.14
46131,0.13,0.74
46132,0.01,0.23
46133,0.35,0.51
46134,0.12,0.84
46135,0.32,0.15
46136,0.09,0.87
46137,0.59,0.96
46138,0.11,0.26
46139,0.09,0.33
46140,0.85,0.97
46141,0.16,0.54
46142,0.48,0.45
46143,0.28,0.45
46144,0.1,0.86
46145,0.09,0.06
46146,0.16,0.44
46147,0.29,0.48
46148,0.64,0.86
46149,0.12,0.97
46150,0.62,0.83
46151,0.08,0.08
46152,0.1,0.4
46153,0.16,0.45
46154,0.32,0.32
46155,0.69,0.79
46156,0.08,0.3
46157,0.23,0.21
46158,0.64,0.57
46159,0.32,0.49
46160,0.39,0.86
46161,0.17,0.14
46162,0.11,0.85
46163,0.03,0.21
46164,0.17,0.25
46165,0.22,0.49
46166,0.03,0.13
46167,0.53,0.77
46168,0.1,0.25
46169,0.1,0.59
46170,0.8,0.89
46171,0.73,0.68
46172,0.16,0.33
46173,0.16,0.16
46174,0.25,0.4
46175,0.42,0.73
46176,0.25,0.34
46177,0.23,0.29
46178,0.71,0.21
46179,0.42,0.85
46180,0.03,0.11
46181,0.36,0.36
46182,0.05,0.98
46183,0.36,0.56
46184,0.08,0.46
46185,0.46,0.79
46186,0.45,0.9
46187,0.2,0.53
46188,0.29,0.45
46189,0.17,0.51
46190,0.1,0.41
46191,0.44,0.445
46192,0.15,0.41
46193,0.73,0.86
46194,0.61,0.74
46195,0.08,0.22
46196,0.13,0.55
46197,0.11,0.77
46198,0.81,0.96
46199,0.08,0.33
46200,0.04,0.26
46201,0.66,0.66
46202,0.12,0.62
46203,0.11,0.47
46204,0.34,0.6
46205,0.11,0.345
46206,0.31,0.52
46207,0.3,0.72
46208,0.13,0.85
46209,0.04,0.12
46210,0.11,0.36
46211,0.1,0.09
46212,0.03,0.36666666666666664
46213,0.3,0.31
46214,0.31,0.79
46215,0.11,0.81
46216,0.06,0.55
46217,0.2,0.27
46218,0.14,0.27
46219,0.22,0.58
46220,0.19,0.39
46221,0.05,0.32
46222,0.21,0.65
46223,0.13,0.31
46224,0.03,0.1
46225,0.84,0.91
46226,0.12,0.26
46227,0.03,0.13
46228,0.22,0.86
46229,0.06,0.9
46230,0.1,0.12
46231,0.19,0.94
46232,0.05,0.15
46233,0.09,0.39
46234,0.31,0.65
46235,0.52,0.92
46236,0.22,0.71
46237,0.59,0.83
46238,0.43,0.64
46239,0.56,0.63
46240,0.4,0.71
46241,0.1,0.31
46242,0.19,0.1
46243,0.12,0.17
46244,0.19,0.57
46245,0.43,0.15
46246,0.49,0.28
46247,0.16,0.88
46248,0.13,0.1
46249,0.11,0.48
46250,0.35,0.53
46251,0.55,0.32
46252,0.56,0.71
46253,0.13,0.83
46254,0.25,0.58
46255,0.03,0.52
46256,0.11,0.73
46257,0.31,0.36
46258,0.29,0.75
46259,0.35,0.26
46260,0.255,0.495
46261,0.58,0.4
46262,0.68,0.95
46263,0.39,0.79
46264,0.09,0.98
46265,0.64,0.84
46266,0.31,0.56
46267,0.2,0.98
46268,0.44,0.85
46269,0.07,0.39
46270,0.14833333333333334,0.3101666666666667
46271,0.3,0.47
46272,0.02,0.1
46273,0.12,0.15
46274,0.63,0.73
46275,0.3,0.54
46276,0.04,0.05
46277,0.62,0.35
46278,0.23,0.23
46279,0.2,0.91
46280,0.03,0.27
46281,0.51,0.92
46282,0.35,0.24
46283,0.08,0.26
46284,0.09,0.09
46285,0.71,0.55
46286,0.25,0.72
46287,0.29,0.67
46288,0.02,0.06
46289,0.19,0.35
46290,0.08,0.87
46291,0.19,0.3
46292,0.15,0.36
46293,0.26,0.48
46294,0.15,0.72
46295,0.61,0.61
46296,0.48,0.71
46297,0.06,0.11
46298,0.03,0.13
46299,0.85,0.83
46300,0.31,0.4
46301,0.29,0.73
46302,0.17,0.66
46303,0.13,0.26
46304,0.37,0.86
46305,0.26,0.26
46306,0.01,0.02
46307,0.01,0.05
46308,0.45,0.35
46309,0.86,0.96
46310,0.11,0.12
46311,0.66,0.88
46312,0.07,0.73
46313,0.03,0.06
46314,0.27,0.88
46315,0.85,0.94
46316,0.52,0.25
46317,0.2,0.22
46318,0.04,0.17
46319,0.06,0.52
46320,0.57,0.4
46321,0.17,0.24
46322,0.06,0.06
46323,0.23,0.72
46324,0.22,0.54
46325,0.14,0.28
46326,0.1,0.7
46327,0.02,0.1
46328,0.05,0.08
46329,0.67,0.8
46330,0.2,0.18
46331,0.17,0.98
46332,0.49,0.9
46333,0.22,0.6
46334,0.03,0.05
46335,0.09,0.89
46336,0.34,0.69
46337,0.12,0.15
46338,0.32,0.42
46339,0.55,0.71
46340,0.77,0.86
46341,0.07,0.23
46342,0.05,0.82
46343,0.08,0.76
46344,0.66,0.97
46345,0.04,0.1
46346,0.79,0.44
46347,0.17,0.61
46348,0.52,0.92
46349,0.53,0.62
46350,0.22,0.08
46351,0.13,0.3
46352,0.07,0.2
46353,0.38,0.62
46354,0.5,0.59
46355,0.17,0.3
46356,0.2,0.25
46357,0.14,0.76
46358,0.17,0.1
46359,0.25,0.35
46360,0.08,0.12
46361,0.73,0.9
46362,0.25,0.4
46363,0.64,0.86
46364,0.09,0.82
46365,0.16,0.37
46366,0.15,0.61
46367,0.01,0.03
46368,0.32,0.42
46369,0.67,0.79
46370,0.34,0.85
46371,0.02,0.13
46372,0.13,0.11285714285714285
46373,0.29,0.39
46374,0.17,0.37
46375,0.01,0.06
46376,0.04,0.29
46377,0.94,0.97
46378,0.25,0.62
46379,0.01,0.1
46380,0.03,0.08
46381,0.1,0.55
46382,0.21,0.26
46383,0.95,0.88
46384,0.37,0.42
46385,0.09,0.58
46386,0.14,0.69
46387,0.11,0.69
46388,0.34,0.49
46389,0.52,0.37
46390,0.13,0.58
46391,0.16,0.62
46392,0.02,0.03
46393,0.51,0.85
46394,0.62,0.71
46395,0.09,0.77
46396,0.21,0.52
46397,0.27,0.95
46398,0.06,0.59
46399,0.41,0.91
46400,0.52,0.73
46401,0.15,0.62
46402,0.42,0.72
46403,0.81,0.94
46404,0.81,0.45
46405,0.66,0.87
46406,0.1,0.05
46407,0.22,0.71
46408,0.19,0.29
46409,0.04,0.86
46410,0.11,0.08
46411,0.5,0.66
46412,0.02,0.1
46413,0.55,0.55
46414,0.11,0.09
46415,0.1,0.3
46416,0.28,0.92
46417,0.04,0.15
46418,0.24,0.68
46419,0.09,0.7
46420,0.17,0.09
46421,0.68,0.84
46422,0.77,0.69
46423,0.41,0.76
46424,0.09,0.16
46425,0.72,0.93
46426,0.55,0.68
46427,0.07,0.37
46428,0.22,0.61
46429,0.19,0.67
46430,0.03,0.35
46431,0.06,0.19
46432,0.56,0.82
46433,0.26,0.32
46434,0.58,0.86
46435,0.11,0.67
46436,0.05,0.19
46437,0.09,0.45
46438,0.66,0.78
46439,0.18,0.37
46440,0.34,0.66
46441,0.05,0.14
46442,0.6,0.76
46443,0.16,0.8
46444,0.16,0.07
46445,0.36,0.57
46446,0.15,0.29
46447,0.17,0.24
46448,0.25,0.81
46449,0.03,0.08
46450,0.07,0.31
46451,0.42,0.45
46452,0.42,0.67
46453,0.15,0.3
46454,0.12,0.18
46455,0.14,0.15
46456,0.04,0.36
46457,0.14,0.44
46458,0.17,0.95
46459,0.22,0.81
46460,0.6,0.74
46461,0.42,0.62
46462,0.11,0.75
46463,0.42,0.67
46464,0.16,0.37
46465,0.12,0.48
46466,0.36,0.74
46467,0.26,0.69
46468,0.17,0.16
46469,0.08,0.42
46470,0.1,0.97
46471,0.05,0.44
46472,0.12,0.31
46473,0.84,0.87
46474,0.68,0.86
46475,0.09,0.82
46476,0.85,0.94
46477,0.31,0.76
46478,0.55,0.77
46479,0.26,0.93
46480,0.05,0.46
46481,0.01,0.49
46482,0.27,0.4
46483,0.09,0.27
46484,0.08,0.47
46485,0.09,0.13
46486,0.56,0.93
46487,0.17,0.22
46488,0.04,0.45
46489,0.08,0.35
46490,0.01,0.12
46491,0.35,0.25
46492,0.51,0.73
46493,0.02,0.3
46494,0.05,0.09
46495,0.16,0.77
46496,0.11,0.08
46497,0.25,0.22
46498,0.18,0.13
46499,0.15,0.46
46500,0.56,0.64
46501,0.33,0.6
46502,0.08,0.32
46503,0.25,0.23
46504,0.11,0.46
46505,0.47,0.43
46506,0.2,0.15
46507,0.36,0.47
46508,0.07,0.15
46509,0.33,0.33
46510,0.04,0.2
46511,0.02,0.96
46512,0.06,0.72
46513,0.13,0.45
46514,0.82,0.72
46515,0.41,0.88
46516,0.37,0.58
46517,0.32,0.78
46518,0.27,0.81
46519,0.22,0.51
46520,0.06,0.15
46521,0.17,0.81
46522,0.14,0.52
46523,0.08,0.89
46524,0.08,0.56
46525,0.27,0.75
46526,0.14,0.12
46527,0.49,0.79
46528,0.61,0.38
46529,0.19,0.42
46530,0.68,0.89
46531,0.38,0.74
46532,0.5,0.21
46533,0.27,0.21
46534,0.14,0.88
46535,0.15,0.35
46536,0.36,0.75
46537,0.04,0.05
46538,0.0,0.07
46539,0.21,0.27
46540,0.26,0.53
46541,0.02,0.03
46542,0.11,0.91
46543,0.18,0.3
46544,0.55,0.83
46545,0.53,0.72
46546,0.09,0.15
46547,0.67,0.96
46548,0.21,0.89
46549,0.22,0.9
46550,0.05,0.1
46551,0.42,0.38
46552,0.1,0.79
46553,0.08,0.14
46554,0.61,0.55
46555,0.01,0.07
46556,0.58,0.78
46557,0.13,0.07
46558,0.41,0.71
46559,0.1,0.48
46560,0.06,0.08
46561,0.2,0.31
46562,0.13,1.0
46563,0.67,0.87
46564,0.36,0.62
46565,0.44,0.17
46566,0.235,0.29
46567,0.05,0.15
46568,0.89,0.99
46569,0.01,0.23
46570,0.12,0.06
46571,0.04,0.94
46572,0.3,0.31
46573,0.05,0.77
46574,0.07,0.41
46575,0.1,0.15
46576,0.13,0.51
46577,0.04,0.1
46578,0.06,0.91
46579,0.5,0.73
46580,0.23,0.61
46581,0.17,0.74
46582,0.06,0.06
46583,0.12,0.49
46584,0.12,0.49
46585,0.13,0.12
46586,0.25,0.9
46587,0.69,0.92
46588,0.04,0.15
46589,0.04,0.18
46590,0.29,0.62
46591,0.22,0.54
46592,0.19,0.74
46593,0.19,0.17
46594,0.13,0.6
46595,0.22,0.17
46596,0.69,0.82
46597,0.76,0.87
46598,0.17,0.78
46599,0.11,0.5
46600,0.1,0.26
46601,0.1,0.19
46602,0.36,0.97
46603,0.1,0.42
46604,0.02,0.475
46605,0.33,0.46
46606,0.13,0.52
46607,0.16,0.25
46608,0.01,0.13
46609,0.2,0.65
46610,0.34,0.47
46611,0.18,0.15
46612,0.12,0.13
46613,0.15,0.87
46614,0.15,0.93
46615,0.38,0.5
46616,0.01,0.08
46617,0.29,0.5
46618,0.62,0.32
46619,0.19,0.34
46620,0.36,0.11
46621,0.03,0.09
46622,0.64,0.76
46623,0.28,0.58
46624,0.2,0.64
46625,0.12,0.13
46626,0.66,0.7
46627,0.35,0.33
46628,0.08,0.04
46629,0.34,0.47
46630,0.55,0.69
46631,0.07,0.8
46632,0.17,0.89
46633,0.01,0.016666666666666666
46634,0.1,0.74
46635,0.75,0.62
46636,0.12,0.16
46637,0.21,0.27
46638,0.08,0.22
46639,0.22,0.68
46640,0.58,0.94
46641,0.08,0.93
46642,0.26,0.65
46643,0.14,0.36
46644,0.06,0.06
46645,0.57,0.88
46646,0.28,0.37
46647,0.24,0.66
46648,0.53,0.84
46649,0.08,0.25
46650,0.46,0.52
46651,0.01,0.02
46652,0.06,0.14
46653,0.1,0.41
46654,0.54,0.22
46655,0.07,0.18
46656,0.13,0.6
46657,0.1,0.53
46658,0.12,0.85
46659,0.15,0.2
46660,0.08,0.6
46661,0.12,0.48
46662,0.01,0.08
46663,0.32,0.2
46664,0.09,0.72
46665,0.13,0.9
46666,0.21,0.27
46667,0.13,0.79
46668,0.25,0.09
46669,0.08,0.15
46670,0.19,0.52
46671,0.6,0.75
46672,0.16,0.54
46673,0.07,0.87
46674,0.12,0.47
46675,0.06,0.1
46676,0.14,0.39
46677,0.05,0.24
46678,0.37,0.36
46679,0.95,0.98
46680,0.04,0.08
46681,0.38,0.52
46682,0.84,0.9
46683,0.13,0.24
46684,0.09,0.37
46685,0.34,0.72
46686,0.09,0.26
46687,0.27,0.23
46688,0.31,0.46
46689,0.16,0.4
46690,0.83,0.94
46691,0.12,0.27
46692,0.21,0.52
46693,0.06,0.23
46694,0.12,0.24
46695,0.2,0.32
46696,0.3,0.54
46697,0.26,0.25
46698,0.15,0.9
46699,0.15,0.94
46700,0.5,0.58
46701,0.04,0.87
46702,0.15,0.08666666666666668
46703,0.57,0.67
46704,0.49,0.55
46705,0.74,0.97
46706,0.12,0.83
46707,0.17,0.32
46708,0.08,0.78
46709,0.35,0.29
46710,0.19,0.43
46711,0.29,0.8
46712,0.23,0.74
46713,0.09,0.18
46714,0.08,0.58
46715,0.56,0.79
46716,0.36,0.44
46717,0.24,0.55
46718,0.26,0.69
46719,0.09,0.25
46720,0.18,0.14
46721,0.16,0.78
46722,0.1,0.17
46723,0.05,0.65
46724,0.16,0.08
46725,0.44,0.43
46726,0.76,0.75
46727,0.08,0.07
46728,0.26,0.26
46729,0.08,0.42
46730,0.11,0.23
46731,0.09,0.41
46732,0.45,0.37
46733,0.05,0.07
46734,0.09,0.64
46735,0.04,0.05
46736,0.13,0.16
46737,0.02,0.11
46738,0.34,0.62
46739,0.86,0.8
46740,0.13,0.78
46741,0.47,0.43
46742,0.11,0.76
46743,0.35,0.78
46744,0.13,0.7
46745,0.75,0.65
46746,0.3,0.24
46747,0.51,0.21
46748,0.1,0.16
46749,0.07,0.09
46750,0.02,0.83
46751,0.19,0.35
46752,0.18,0.6
46753,0.18,0.27
46754,0.4,0.61
46755,0.39,0.36
46756,0.1,0.31
46757,0.71,0.91
46758,0.15,0.47
46759,0.09,0.12
46760,0.49,0.61
46761,0.04,0.1
46762,0.02,0.04
46763,0.25,0.65
46764,0.09,0.3
46765,0.36,0.09
46766,0.05,0.64
46767,0.35,0.63
46768,0.07,0.26
46769,0.11,0.25
46770,0.51,0.88
46771,0.08,0.59
46772,0.08,0.16
46773,0.04,0.08
46774,0.15,0.36
46775,0.19,0.33
46776,0.69,0.83
46777,0.54,0.71
46778,0.03,0.67
46779,0.43,0.68
46780,0.68,0.55
46781,0.51,0.89
46782,0.06,0.91
46783,0.07,0.25
46784,0.1,0.23
46785,0.21,0.15
46786,0.03,0.24
46787,0.33,0.3
46788,0.44,0.6
46789,0.08,0.9
46790,0.67,0.68
46791,0.06,0.31
46792,0.04,0.7
46793,0.08,0.61
46794,0.16,0.37
46795,0.56,0.54
46796,0.12,0.63
46797,0.17,0.69
46798,0.09,0.25
46799,0.54,0.51
46800,0.53,0.57
46801,0.25,0.77
46802,0.3,0.68
46803,0.69,0.9
46804,0.08,0.55
46805,0.03,0.361
46806,0.32,0.65
46807,0.75,0.75
46808,0.01,0.06
46809,0.67,0.45
46810,0.2,0.35
46811,0.16,0.72
46812,0.07,0.87
46813,0.09,0.12
46814,0.24,0.55
46815,0.16,0.62
46816,0.05,0.86
46817,0.08,0.07
46818,0.07,0.2
46819,0.07,0.13
46820,0.13,0.88
46821,0.06,0.21
46822,0.58,0.9
46823,0.05,0.04
46824,0.05,0.17
46825,0.04,0.42
46826,0.09,0.61
46827,0.06,0.27
46828,0.11,0.26
46829,0.14,0.45
46830,0.2,0.59
46831,0.2,0.85
46832,0.46,0.73
46833,0.08,0.24
46834,0.54,0.53
46835,0.6,0.96
46836,0.04,0.57
46837,0.02,0.39
46838,0.2,0.34
46839,0.01,0.99
46840,0.33,0.54
46841,0.04,0.12
46842,0.08,0.61
46843,0.15,0.17
46844,0.17,0.71
46845,0.11,0.69
46846,0.32,0.46
46847,0.65,0.86
46848,0.26,0.08
46849,0.27,0.23
46850,0.71,0.7
46851,0.64,0.88
46852,0.33,0.87
46853,0.18,0.24
46854,0.03,0.07
46855,0.06,0.69
46856,0.25,0.43
46857,0.13,0.43
46858,0.15,0.19
46859,0.06,0.1
46860,0.34,0.79
46861,0.09,0.32
46862,0.26,0.14
46863,0.24,0.38
46864,0.0,0.17
46865,0.335,0.19666666666666668
46866,0.33,0.21
46867,0.15,0.21
46868,0.44,0.81
46869,0.11,0.62
46870,0.07,0.42
46871,0.12,0.75
46872,0.08,0.22
46873,0.03,0.43
46874,0.05,0.07
46875,0.49,0.75
46876,0.06,0.59
46877,0.05,0.08
46878,0.08,0.09
46879,0.75,0.96
46880,0.12,0.48
46881,0.42,0.3
46882,0.3,0.72
46883,0.1,0.16
46884,0.05,0.09
46885,0.08,0.21
46886,0.14,0.62
46887,0.1,0.28
46888,0.43,0.34
46889,0.03,0.89
46890,0.08,0.28
46891,0.11,0.32
46892,0.83,0.96
46893,0.09,0.35
46894,0.13,0.21
46895,0.29,0.7
46896,0.02,0.29
46897,0.78,0.47
46898,0.56,0.81
46899,0.12,0.76
46900,0.3,0.13
46901,0.02,0.12
46902,0.08,0.79
46903,0.72,0.76
46904,0.07,0.23
46905,0.03,0.33
46906,0.11,0.38
46907,0.04,0.1
46908,0.11,0.45
46909,0.03,0.84
46910,0.12,0.97
46911,0.17,0.35
46912,0.11,0.7
46913,0.07,0.59
46914,0.3,0.47
46915,0.75,0.22
46916,0.07,0.34
46917,0.6,0.49
46918,0.05,0.04
46919,0.17,0.81
46920,0.18,0.75
46921,0.34,0.21
46922,0.17,0.13
46923,0.04,0.21
46924,0.27,0.73
46925,0.23,0.29
46926,0.15,0.9
46927,0.07,0.11
46928,0.22,0.95
46929,0.18,0.88
46930,0.08,0.59
46931,0.1,0.87
46932,0.32,0.54
46933,0.43,0.7
46934,0.05,0.14
46935,0.42,0.69
46936,0.12,0.42
46937,0.06,0.07
46938,0.06,0.07
46939,0.45,0.74
46940,0.02,0.11
46941,0.16,0.94
46942,0.24,0.18
46943,0.61,0.88
46944,0.54,0.89
46945,0.01,0.06
46946,0.1,0.71
46947,0.6,0.77
46948,0.66,0.78
46949,0.12,0.41
46950,0.45,0.71
46951,0.06,0.22
46952,0.1,0.84
46953,0.52,0.25
46954,0.14,0.56
46955,0.07,0.05
46956,0.84,0.88
46957,0.63,0.72
46958,0.8,0.98
46959,0.01,0.21
46960,0.16,0.22
46961,0.04,0.61
46962,0.14,0.22
46963,0.45,0.49
46964,0.15,0.85
46965,0.03,0.35
46966,0.39,0.3
46967,0.1,0.27
46968,0.78,0.76
46969,0.12,0.29
46970,0.01,0.17
46971,0.29,0.22
46972,0.8,0.95
46973,0.52,0.24
46974,0.57,0.64
46975,0.12,0.85
46976,0.34,0.59
46977,0.11,0.83
46978,0.15,0.88
46979,0.06,0.11
46980,0.37,0.82
46981,0.09,0.31
46982,0.09,0.71
46983,0.01,0.06
46984,0.91,0.99
46985,0.51,0.51
46986,0.12,0.3
46987,0.08,0.25
46988,0.18,0.61
46989,0.19,0.62
46990,0.3,0.69
46991,0.51,0.92
46992,0.64,0.8
46993,0.16,0.32
46994,0.11,0.23
46995,0.12,0.41
46996,0.25,0.21
46997,0.15,0.17
46998,0.11,0.38
46999,0.09,0.62
47000,0.22,0.63
47001,0.1,0.34
47002,0.21,0.51
47003,0.05,0.16
47004,0.21,0.35
47005,0.16,0.28
47006,0.01,0.11
47007,0.1,0.12
47008,0.34,0.31
47009,0.14,0.88
47010,0.06,0.49
47011,0.05,0.84
47012,0.08,0.56
47013,0.42,0.67
47014,0.59,0.71
47015,0.35,0.62
47016,0.44,0.89
47017,0.15,0.61
47018,0.3,0.9
47019,0.13,0.87
47020,0.21,0.2
47021,0.25,0.18
47022,0.06,0.78
47023,0.09,0.1
47024,0.04,0.27
47025,0.56,0.9
47026,0.13,0.73
47027,0.1,0.91
47028,0.35,0.26
47029,0.77,0.84
47030,0.09,0.76
47031,0.08,0.93
47032,0.22,0.92
47033,0.1,0.18
47034,0.38,0.26
47035,0.29,0.4
47036,0.09,0.14
47037,0.37,0.8
47038,0.0,0.05
47039,0.09,0.18
47040,0.38,0.8
47041,0.32,0.81
47042,0.07,0.13
47043,0.59,0.57
47044,0.14,0.06
47045,0.22,0.31
47046,0.1,0.06
47047,0.05,0.94
47048,0.38,0.83
47049,0.13,0.52
47050,0.34,0.67
47051,0.19,0.13
47052,0.67,0.73
47053,0.07,0.43
47054,0.21,0.18
47055,0.39,0.74
47056,0.08,0.08
47057,0.76,0.56
47058,0.34,0.48
47059,0.1,0.09
47060,0.55,0.8
47061,0.27,0.32
47062,0.26,0.93
47063,0.15,0.46
47064,0.24,0.36
47065,0.19,0.64
47066,0.6,0.58
47067,0.05,0.05
47068,0.48,0.9
47069,0.17,0.29
47070,0.21,0.55
47071,0.78,0.88
47072,0.06,0.18
47073,0.22,0.27
47074,0.68,0.77
47075,0.52,0.68
47076,0.31,0.35
47077,0.2,0.26
47078,0.63,0.21
47079,0.04,0.04
47080,0.25,0.73
47081,0.0,0.02
47082,0.86,0.88
47083,0.08,0.12
47084,0.09,0.42
47085,0.74,0.85
47086,0.77,0.93
47087,0.06,0.71
47088,0.14,0.64
47089,0.26,0.33
47090,0.13,0.66
47091,0.13,0.36
47092,0.1,0.05
47093,0.14,0.69
47094,0.44,0.6
47095,0.47,0.88
47096,0.2608333333333333,0.285
47097,0.25,0.19
47098,0.36,0.14
47099,0.07,0.11
47100,0.31,0.4
47101,0.12,0.9
47102,0.16,0.08
47103,0.38,0.22
47104,0.05,0.07
47105,0.05,0.03
47106,0.17,0.18
47107,0.26,0.53
47108,0.18,0.42
47109,0.19,0.24
47110,0.46,0.74
47111,0.1,0.78
47112,0.28,0.47
47113,0.31,0.31
47114,0.05,0.14
47115,0.04,0.66
47116,0.23,0.14
47117,0.23,0.79
47118,0.15,0.83
47119,0.15,0.24
47120,0.06,0.11
47121,0.45,0.84
47122,0.18,0.79
47123,0.15,0.31
47124,0.31,0.49
47125,0.71,0.43
47126,0.27,0.32
47127,0.0,0.15
47128,0.44,0.97
47129,0.08,0.13
47130,0.16,0.17
47131,0.27,0.23
47132,0.43,0.78
47133,0.06,0.06
47134,0.11,0.75
47135,0.44,0.71
47136,0.39,0.7
47137,0.12,0.97
47138,0.56,0.75
47139,0.07,0.87
47140,0.06,0.24
47141,0.08,0.95
47142,0.1,0.77
47143,0.29,0.17
47144,0.1,0.22
47145,0.2,0.32
47146,0.12,0.08
47147,0.02,0.35
47148,0.26,0.32
47149,0.26,0.59
47150,0.91,0.97
47151,0.41,0.94
47152,0.23,0.2
47153,0.06,0.07
47154,0.55,0.14
47155,0.07,0.51
47156,0.67,0.7
47157,0.08,0.2
47158,0.27,0.3
47159,0.75,0.83
47160,0.17,0.37
47161,0.14,0.46
47162,0.41,0.81
47163,0.15,0.24
47164,0.11,0.94
47165,0.04,0.08
47166,0.35,0.44
47167,0.39,0.38
47168,0.22,0.26
